NUM_TRADES,PRICE,TIME,TRAILING_PRICE_0,TRAILING_PRICE_1,TRAILING_PRICE_2,TRAILING_PRICE_3,TRAILING_PRICE_4,TRAILING_PRICE_5,TRAILING_PRICE_6,TRAILING_PRICE_7,TRAILING_PRICE_8,TRAILING_PRICE_9,VOLUME
0,370.0,2014-12-01 07:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 07:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 07:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 07:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 07:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 08:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 09:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 09:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,,0.0
0,370.0,2014-12-01 09:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,,0.0
0,370.0,2014-12-01 09:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,,0.0
0,370.0,2014-12-01 09:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,,0.0
0,370.0,2014-12-01 09:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,,0.0
0,370.0,2014-12-01 10:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,,0.0
0,370.0,2014-12-01 10:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 10:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 10:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 10:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 10:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 11:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 12:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 13:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 14:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 15:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 16:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 17:00:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 17:10:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 17:20:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 17:30:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,,0.0
0,370.0,2014-12-01 17:40:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,0.0
0,370.0,2014-12-01 17:50:00,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,300.0,0.0
